country,year,asset_class,value
Mexico,2011,Total,108.494
Mexico,2011,Equity,59.422
Mexico,2011,LT Debt,45.485
Mexico,2011,ST Debt,3.586
Mexico,2010,Total,108.855
Mexico,2010,Equity,76.614
Mexico,2010,LT Debt,32.081
Mexico,2010,ST Debt,0.16
Mexico,2009,Total,87.654
Mexico,2009,Equity,65.061
Mexico,2009,LT Debt,22.555
Mexico,2009,ST Debt,0.038
Mexico,2008,Total,65.183
Mexico,2008,Equity,46.021
Mexico,2008,LT Debt,18.95
Mexico,2008,ST Debt,0.211
Mexico,2007,Total,110.041
Mexico,2007,Equity,85.698
Mexico,2007,LT Debt,23.911
Mexico,2007,ST Debt,0.432
Mexico,2006,Total,108.45
Mexico,2006,Equity,84.62
Mexico,2006,LT Debt,23.812
Mexico,2006,ST Debt,0.018
Mexico,2005,Total,86.107
Mexico,2005,Equity,57.876
Mexico,2005,LT Debt,28.198
Mexico,2005,ST Debt,0.034
Mexico,2004,Total,66.317
Mexico,2004,Equity,37.516
Mexico,2004,LT Debt,28.606
Mexico,2004,ST Debt,0.195
Mexico,2003,Total,56.241
Mexico,2003,Equity,28.529
Mexico,2003,LT Debt,27.615
Mexico,2003,ST Debt,0.096
Moldova,2020,Total,0
Moldova,2020,Equity,0
Moldova,2020,LT Debt,0
Moldova,2020,ST Debt,0
Moldova,2019,Total,0
Moldova,2019,Equity,0
Moldova,2019,LT Debt,0
Moldova,2019,ST Debt,0
Moldova,2018,Total,0
Moldova,2018,Equity,0
Moldova,2018,LT Debt,0
Moldova,2018,ST Debt,0
Moldova,2017,Total,0
Moldova,2017,Equity,0
Moldova,2017,LT Debt,0
Moldova,2017,ST Debt,0
Moldova,2016,Total,0
Moldova,2016,Equity,0
Moldova,2016,LT Debt,0
Moldova,2016,ST Debt,0
Moldova,2015,Total,0
Moldova,2015,Equity,0
Moldova,2015,LT Debt,0
Moldova,2015,ST Debt,0
Moldova,2014,Total,0
Moldova,2014,Equity,0
Moldova,2014,LT Debt,0
Moldova,2014,ST Debt,0
Moldova,2013,Total,0
Moldova,2013,Equity,0
Moldova,2013,LT Debt,0
Moldova,2013,ST Debt,0
Moldova,2012,Total,0.004
Moldova,2012,Equity,0
Moldova,2012,LT Debt,0.004
Moldova,2012,ST Debt,0
Moldova,2011,Total,0
Moldova,2011,Equity,0
Moldova,2011,LT Debt,0
Moldova,2011,ST Debt,0
Moldova,2010,Total,NA
Moldova,2010,Equity,NA
Moldova,2010,LT Debt,0
Moldova,2010,ST Debt,0
Moldova,2009,Total,NA
Moldova,2009,Equity,NA
Moldova,2009,LT Debt,0
Moldova,2009,ST Debt,0
Moldova,2008,Total,NA
Moldova,2008,Equity,NA
Moldova,2008,LT Debt,0
Moldova,2008,ST Debt,0
Moldova,2007,Total,NA
Moldova,2007,Equity,NA
Moldova,2007,LT Debt,0
Moldova,2007,ST Debt,0
Moldova,2006,Total,NA
Moldova,2006,Equity,NA
Moldova,2006,LT Debt,0
Moldova,2006,ST Debt,0
Moldova,2005,Total,0
Moldova,2005,Equity,0
Moldova,2005,LT Debt,0
Moldova,2005,ST Debt,0
Moldova,2004,Total,0
Moldova,2004,Equity,0
Moldova,2004,LT Debt,0
Moldova,2004,ST Debt,0
Moldova,2003,Total,0
Moldova,2003,Equity,0
Moldova,2003,LT Debt,0
Moldova,2003,ST Debt,0
Monaco,2020,Total,0.01
Monaco,2020,Equity,0.01
Monaco,2020,LT Debt,0
Monaco,2020,ST Debt,0
Monaco,2019,Total,0.031
Monaco,2019,Equity,0.031
Monaco,2019,LT Debt,0
Monaco,2019,ST Debt,0
Monaco,2018,Total,0.014
Monaco,2018,Equity,0.014
Monaco,2018,LT Debt,0
Monaco,2018,ST Debt,0
Monaco,2017,Total,0.037
Monaco,2017,Equity,0.019
Monaco,2017,LT Debt,0.019
Monaco,2017,ST Debt,0
Monaco,2016,Total,0.009
Monaco,2016,Equity,0.009
Monaco,2016,LT Debt,0
Monaco,2016,ST Debt,0
Monaco,2015,Total,0.011
Monaco,2015,Equity,0.011
Monaco,2015,LT Debt,0
Monaco,2015,ST Debt,0
Monaco,2014,Total,0.01
Monaco,2014,Equity,0.01
Monaco,2014,LT Debt,0
Monaco,2014,ST Debt,0
Monaco,2013,Total,0.012
Monaco,2013,Equity,0.012
Monaco,2013,LT Debt,0
Monaco,2013,ST Debt,0
Monaco,2012,Total,0.005
Monaco,2012,Equity,0.005
Monaco,2012,LT Debt,0
Monaco,2012,ST Debt,0
Monaco,2011,Total,0.009
Monaco,2011,Equity,0.009
Monaco,2011,LT Debt,NA
Monaco,2011,ST Debt,0
Monaco,2010,Total,0.027
Monaco,2010,Equity,0.027
Monaco,2010,LT Debt,NA
Monaco,2010,ST Debt,0
Monaco,2009,Total,0.012
Monaco,2009,Equity,0.012
Monaco,2009,LT Debt,NA
Monaco,2009,ST Debt,0
Monaco,2008,Total,0.013
Monaco,2008,Equity,0.013
Monaco,2008,LT Debt,0
Monaco,2008,ST Debt,0
Monaco,2007,Total,0.016
Monaco,2007,Equity,0.016
Monaco,2007,LT Debt,0
Monaco,2007,ST Debt,0
Monaco,2006,Total,0.01
Monaco,2006,Equity,0.01
Monaco,2006,LT Debt,0
Monaco,2006,ST Debt,0
Monaco,2005,Total,0.009
Monaco,2005,Equity,0.009
Monaco,2005,LT Debt,0
Monaco,2005,ST Debt,0
Monaco,2004,Total,0.008
Monaco,2004,Equity,0.008
Monaco,2004,LT Debt,0
Monaco,2004,ST Debt,0
Monaco,2003,Total,0.003
Monaco,2003,Equity,0.003
Monaco,2003,LT Debt,0
Monaco,2003,ST Debt,0
Mongolia,2020,Total,0.725
Mongolia,2020,Equity,0
Mongolia,2020,LT Debt,0.725
Mongolia,2020,ST Debt,NA
Mongolia,2019,Total,0.988
Mongolia,2019,Equity,0
Mongolia,2019,LT Debt,0.988
Mongolia,2019,ST Debt,NA
Mongolia,2018,Total,1.043
Mongolia,2018,Equity,NA
Mongolia,2018,LT Debt,1.043
Mongolia,2018,ST Debt,NA
Mongolia,2017,Total,1.074
Mongolia,2017,Equity,NA
Mongolia,2017,LT Debt,1.073
Mongolia,2017,ST Debt,0
Mongolia,2016,Total,0.596
Mongolia,2016,Equity,NA
Mongolia,2016,LT Debt,0.596
Mongolia,2016,ST Debt,0
Mongolia,2015,Total,0.473
Mongolia,2015,Equity,NA
Mongolia,2015,LT Debt,0.472
Mongolia,2015,ST Debt,NA
Mongolia,2014,Total,0.24
Mongolia,2014,Equity,NA
Mongolia,2014,LT Debt,0.24
Mongolia,2014,ST Debt,NA
Mongolia,2013,Total,0.276
Mongolia,2013,Equity,0
Mongolia,2013,LT Debt,0.276
Mongolia,2013,ST Debt,0
Mongolia,2012,Total,0.339
Mongolia,2012,Equity,0
Mongolia,2012,LT Debt,0.339
Mongolia,2012,ST Debt,0
Mongolia,2011,Total,0.017
Mongolia,2011,Equity,NA
Mongolia,2011,LT Debt,0.017
Mongolia,2011,ST Debt,0
Mongolia,2010,Total,0.006
Mongolia,2010,Equity,0
Mongolia,2010,LT Debt,0.006
Mongolia,2010,ST Debt,0
Mongolia,2009,Total,NA
Mongolia,2009,Equity,0
Mongolia,2009,LT Debt,NA
Mongolia,2009,ST Debt,0
Mongolia,2008,Total,NA
Mongolia,2008,Equity,0
Mongolia,2008,LT Debt,NA
Mongolia,2008,ST Debt,0
Mongolia,2007,Total,NA
Mongolia,2007,Equity,0
Mongolia,2007,LT Debt,NA
Mongolia,2007,ST Debt,0
Mongolia,2006,Total,0
Mongolia,2006,Equity,0
Mongolia,2006,LT Debt,0
Mongolia,2006,ST Debt,0
Mongolia,2005,Total,0
Mongolia,2005,Equity,0
Mongolia,2005,LT Debt,0
Mongolia,2005,ST Debt,0
Mongolia,2004,Total,0
Mongolia,2004,Equity,0
Mongolia,2004,LT Debt,0
Mongolia,2004,ST Debt,0
Mongolia,2003,Total,0.001
Mongolia,2003,Equity,0
Mongolia,2003,LT Debt,0.001
Mongolia,2003,ST Debt,0
Montenegro (5),2020,Total,0.038
Montenegro (5),2020,Equity,0
Montenegro (5),2020,LT Debt,0.038
Montenegro (5),2020,ST Debt,0
Montenegro (5),2019,Total,0.044
Montenegro (5),2019,Equity,0
Montenegro (5),2019,LT Debt,0.044
Montenegro (5),2019,ST Debt,0
Montenegro (5),2018,Total,0.012
Montenegro (5),2018,Equity,0
Montenegro (5),2018,LT Debt,0.012
Montenegro (5),2018,ST Debt,0
Montenegro (5),2017,Total,0.003
Montenegro (5),2017,Equity,0
Montenegro (5),2017,LT Debt,0.003
Montenegro (5),2017,ST Debt,0
Montenegro (5),2016,Total,0
Montenegro (5),2016,Equity,0
Montenegro (5),2016,LT Debt,0
Montenegro (5),2016,ST Debt,0
Montenegro (5),2015,Total,0.013
Montenegro (5),2015,Equity,0
Montenegro (5),2015,LT Debt,0.013
Montenegro (5),2015,ST Debt,0
Montenegro (5),2014,Total,0.02
Montenegro (5),2014,Equity,0
Montenegro (5),2014,LT Debt,0.02
Montenegro (5),2014,ST Debt,0
Montenegro (5),2013,Total,NA
Montenegro (5),2013,Equity,0
Montenegro (5),2013,LT Debt,NA
Montenegro (5),2013,ST Debt,0
Montenegro (5),2012,Total,NA
Montenegro (5),2012,Equity,NA
Montenegro (5),2012,LT Debt,NA
Montenegro (5),2012,ST Debt,NA
Montenegro (5),2011,Total,NA
Montenegro (5),2011,Equity,NA
Montenegro (5),2011,LT Debt,NA
Montenegro (5),2011,ST Debt,NA
Montenegro (5),2010,Total,NA
Montenegro (5),2010,Equity,NA
Montenegro (5),2010,LT Debt,NA
Montenegro (5),2010,ST Debt,NA
Montenegro (5),2009,Total,NA
Montenegro (5),2009,Equity,NA
Montenegro (5),2009,LT Debt,NA
Montenegro (5),2009,ST Debt,NA
Montenegro (5),2008,Total,NA
Montenegro (5),2008,Equity,NA
Montenegro (5),2008,LT Debt,NA
Montenegro (5),2008,ST Debt,NA
Montenegro (5),2007,Total,NA
Montenegro (5),2007,Equity,NA
Montenegro (5),2007,LT Debt,NA
Montenegro (5),2007,ST Debt,NA
Montenegro (5),2006,Total,NA
Montenegro (5),2006,Equity,NA
Montenegro (5),2006,LT Debt,NA
Montenegro (5),2006,ST Debt,NA
Montenegro (5),2005,Total,NA
Montenegro (5),2005,Equity,NA
Montenegro (5),2005,LT Debt,NA
Montenegro (5),2005,ST Debt,NA
Montenegro (5),2004,Total,NA
Montenegro (5),2004,Equity,NA
Montenegro (5),2004,LT Debt,NA
Montenegro (5),2004,ST Debt,NA
Montenegro (5),2003,Total,NA
Montenegro (5),2003,Equity,NA
Montenegro (5),2003,LT Debt,NA
Montenegro (5),2003,ST Debt,NA
Montserrat (3),2020,Total,0
Montserrat (3),2020,Equity,0
Montserrat (3),2020,LT Debt,0
Montserrat (3),2020,ST Debt,0
Montserrat (3),2019,Total,0
Montserrat (3),2019,Equity,0
Montserrat (3),2019,LT Debt,0
Montserrat (3),2019,ST Debt,0
Montserrat (3),2018,Total,0
Montserrat (3),2018,Equity,0
Montserrat (3),2018,LT Debt,0
Montserrat (3),2018,ST Debt,0
Montserrat (3),2017,Total,0
Montserrat (3),2017,Equity,0
Montserrat (3),2017,LT Debt,0
Montserrat (3),2017,ST Debt,0
Montserrat (3),2016,Total,0
Montserrat (3),2016,Equity,0
Montserrat (3),2016,LT Debt,0
Montserrat (3),2016,ST Debt,0
Montserrat (3),2015,Total,0
Montserrat (3),2015,Equity,0
Montserrat (3),2015,LT Debt,0
Montserrat (3),2015,ST Debt,0
Montserrat (3),2014,Total,0
Montserrat (3),2014,Equity,0
Montserrat (3),2014,LT Debt,0
Montserrat (3),2014,ST Debt,0
Montserrat (3),2013,Total,0
Montserrat (3),2013,Equity,0
Montserrat (3),2013,LT Debt,0
Montserrat (3),2013,ST Debt,0
Montserrat (3),2012,Total,0
Montserrat (3),2012,Equity,0
Montserrat (3),2012,LT Debt,0
Montserrat (3),2012,ST Debt,0
Montserrat (3),2011,Total,0
Montserrat (3),2011,Equity,0
Montserrat (3),2011,LT Debt,0
Montserrat (3),2011,ST Debt,0
Montserrat (3),2010,Total,0
Montserrat (3),2010,Equity,0
Montserrat (3),2010,LT Debt,0
Montserrat (3),2010,ST Debt,0
Montserrat (3),2009,Total,0
Montserrat (3),2009,Equity,0
Montserrat (3),2009,LT Debt,0
Montserrat (3),2009,ST Debt,0
Montserrat (3),2008,Total,0
Montserrat (3),2008,Equity,0
Montserrat (3),2008,LT Debt,0
Montserrat (3),2008,ST Debt,0
Montserrat (3),2007,Total,0
Montserrat (3),2007,Equity,0
Montserrat (3),2007,LT Debt,0
Montserrat (3),2007,ST Debt,0
Montserrat (3),2006,Total,0
Montserrat (3),2006,Equity,0
Montserrat (3),2006,LT Debt,0
Montserrat (3),2006,ST Debt,0
Montserrat (3),2005,Total,0
Montserrat (3),2005,Equity,0
Montserrat (3),2005,LT Debt,0
Montserrat (3),2005,ST Debt,0
Montserrat (3),2004,Total,0
Montserrat (3),2004,Equity,0
Montserrat (3),2004,LT Debt,0
Montserrat (3),2004,ST Debt,0
Montserrat (3),2003,Total,0
Montserrat (3),2003,Equity,0
Montserrat (3),2003,LT Debt,0
Montserrat (3),2003,ST Debt,0
Morocco,2020,Total,3.277
Morocco,2020,Equity,0.281
Morocco,2020,LT Debt,2.996
Morocco,2020,ST Debt,0
Morocco,2019,Total,2.334
Morocco,2019,Equity,0.349
Morocco,2019,LT Debt,1.98
Morocco,2019,ST Debt,0.005
Morocco,2018,Total,1.944
Morocco,2018,Equity,0.355
Morocco,2018,LT Debt,1.589
Morocco,2018,ST Debt,0
Morocco,2017,Total,2.249
Morocco,2017,Equity,0.487
Morocco,2017,LT Debt,1.763
Morocco,2017,ST Debt,0
Morocco,2016,Total,2.427
Morocco,2016,Equity,0.579
Morocco,2016,LT Debt,1.848
Morocco,2016,ST Debt,0
Morocco,2015,Total,2.336
Morocco,2015,Equity,0.427
Morocco,2015,LT Debt,1.889
Morocco,2015,ST Debt,0.02
Morocco,2014,Total,2.267
Morocco,2014,Equity,0.529
Morocco,2014,LT Debt,1.738
Morocco,2014,ST Debt,0
Morocco,2013,Total,1.085
Morocco,2013,Equity,0.399
Morocco,2013,LT Debt,0.686
Morocco,2013,ST Debt,0
Morocco,2012,Total,1.012
Morocco,2012,Equity,0.523
Morocco,2012,LT Debt,0.488
Morocco,2012,ST Debt,0
Morocco,2011,Total,0.427
Morocco,2011,Equity,0.353
Morocco,2011,LT Debt,0.073
Morocco,2011,ST Debt,0
Morocco,2010,Total,0.475
Morocco,2010,Equity,0.383
Morocco,2010,LT Debt,0.092
Morocco,2010,ST Debt,0
Morocco,2009,Total,0.293
Morocco,2009,Equity,0.246
Morocco,2009,LT Debt,0.047
Morocco,2009,ST Debt,0
Morocco,2008,Total,0.381
Morocco,2008,Equity,0.349
Morocco,2008,LT Debt,0.032
Morocco,2008,ST Debt,0
Morocco,2007,Total,0.455
Morocco,2007,Equity,0.394
Morocco,2007,LT Debt,0.061
Morocco,2007,ST Debt,0
Morocco,2006,Total,0.415
Morocco,2006,Equity,0.337
Morocco,2006,LT Debt,0.079
Morocco,2006,ST Debt,0
Morocco,2005,Total,0.44
Morocco,2005,Equity,0.299
Morocco,2005,LT Debt,0.141
Morocco,2005,ST Debt,0
Morocco,2004,Total,0.228
Morocco,2004,Equity,0.089
Morocco,2004,LT Debt,0.139
Morocco,2004,ST Debt,0
Morocco,2003,Total,0.162
Morocco,2003,Equity,0.016
Morocco,2003,LT Debt,0.147
Morocco,2003,ST Debt,0
Mozambique,2020,Total,0.19
Mozambique,2020,Equity,0
Mozambique,2020,LT Debt,0.19
Mozambique,2020,ST Debt,0
Mozambique,2019,Total,0.125
Mozambique,2019,Equity,0
Mozambique,2019,LT Debt,0.125
Mozambique,2019,ST Debt,0
Mozambique,2018,Total,0.12
Mozambique,2018,Equity,0.014
Mozambique,2018,LT Debt,0.106
Mozambique,2018,ST Debt,0
Mozambique,2017,Total,0.096
Mozambique,2017,Equity,0
Mozambique,2017,LT Debt,0.096
Mozambique,2017,ST Debt,0
Mozambique,2016,Total,0.073
Mozambique,2016,Equity,0
Mozambique,2016,LT Debt,0.073
Mozambique,2016,ST Debt,0
Mozambique,2015,Total,0
Mozambique,2015,Equity,0
Mozambique,2015,LT Debt,0
Mozambique,2015,ST Debt,0
Mozambique,2014,Total,0
Mozambique,2014,Equity,0
Mozambique,2014,LT Debt,0
Mozambique,2014,ST Debt,0
Mozambique,2013,Total,0
Mozambique,2013,Equity,0
Mozambique,2013,LT Debt,0
Mozambique,2013,ST Debt,0
Mozambique,2012,Total,0
Mozambique,2012,Equity,0
Mozambique,2012,LT Debt,0
Mozambique,2012,ST Debt,0
Mozambique,2011,Total,0
Mozambique,2011,Equity,0
Mozambique,2011,LT Debt,0
Mozambique,2011,ST Debt,0
Mozambique,2010,Total,0
Mozambique,2010,Equity,0
Mozambique,2010,LT Debt,0
Mozambique,2010,ST Debt,0
Mozambique,2009,Total,0
Mozambique,2009,Equity,0
Mozambique,2009,LT Debt,0
Mozambique,2009,ST Debt,0
Mozambique,2008,Total,0
Mozambique,2008,Equity,0
Mozambique,2008,LT Debt,0
Mozambique,2008,ST Debt,0
Mozambique,2007,Total,0
Mozambique,2007,Equity,0
Mozambique,2007,LT Debt,0
Mozambique,2007,ST Debt,0
Mozambique,2006,Total,0
Mozambique,2006,Equity,0
Mozambique,2006,LT Debt,0
Mozambique,2006,ST Debt,0
Mozambique,2005,Total,0
Mozambique,2005,Equity,0
Mozambique,2005,LT Debt,0
Mozambique,2005,ST Debt,0
Mozambique,2004,Total,0
Mozambique,2004,Equity,0
Mozambique,2004,LT Debt,0
Mozambique,2004,ST Debt,0
Mozambique,2003,Total,0
Mozambique,2003,Equity,0
Mozambique,2003,LT Debt,0
Mozambique,2003,ST Debt,0
Namibia,2020,Total,0.247
Namibia,2020,Equity,0.101
Namibia,2020,LT Debt,0.146
Namibia,2020,ST Debt,0
Namibia,2019,Total,0.327
Namibia,2019,Equity,0.153
Namibia,2019,LT Debt,0.174
Namibia,2019,ST Debt,0
Namibia,2018,Total,0.455
Namibia,2018,Equity,0.318
Namibia,2018,LT Debt,0.138
Namibia,2018,ST Debt,0
Namibia,2017,Total,0.446
Namibia,2017,Equity,0.231
Namibia,2017,LT Debt,0.215
Namibia,2017,ST Debt,0
Namibia,2016,Total,0.35
Namibia,2016,Equity,0.072
Namibia,2016,LT Debt,0.277
Namibia,2016,ST Debt,0
Namibia,2015,Total,0.294
Namibia,2015,Equity,0.001
Namibia,2015,LT Debt,0.293
Namibia,2015,ST Debt,0
Namibia,2014,Total,0.169
Namibia,2014,Equity,0.048
Namibia,2014,LT Debt,0.121
Namibia,2014,ST Debt,0
Namibia,2013,Total,0.092
Namibia,2013,Equity,0.005
Namibia,2013,LT Debt,0.087
Namibia,2013,ST Debt,0
Namibia,2012,Total,0.13
Namibia,2012,Equity,0.001
Namibia,2012,LT Debt,0.129
Namibia,2012,ST Debt,0
Namibia,2011,Total,0.166
Namibia,2011,Equity,0.002
Namibia,2011,LT Debt,0.165
Namibia,2011,ST Debt,0
Namibia,2010,Total,0.001
Namibia,2010,Equity,0.001
Namibia,2010,LT Debt,0
Namibia,2010,ST Debt,0
Namibia,2009,Total,0.004
Namibia,2009,Equity,0.004
Namibia,2009,LT Debt,0
Namibia,2009,ST Debt,0
Namibia,2008,Total,0.003
Namibia,2008,Equity,0.003
Namibia,2008,LT Debt,0
Namibia,2008,ST Debt,0
Namibia,2007,Total,0.003
Namibia,2007,Equity,0.003
Namibia,2007,LT Debt,0
Namibia,2007,ST Debt,0
Namibia,2006,Total,0.002
Namibia,2006,Equity,0.002
Namibia,2006,LT Debt,0
Namibia,2006,ST Debt,0
Namibia,2005,Total,0.001
Namibia,2005,Equity,0.001
Namibia,2005,LT Debt,0
Namibia,2005,ST Debt,0
Namibia,2004,Total,0.001
Namibia,2004,Equity,0.001
Namibia,2004,LT Debt,0
Namibia,2004,ST Debt,0
Namibia,2003,Total,0.003
Namibia,2003,Equity,NA
Namibia,2003,LT Debt,0.003
Namibia,2003,ST Debt,0
Nauru,2020,Total,0
Nauru,2020,Equity,0
Nauru,2020,LT Debt,0
Nauru,2020,ST Debt,0
Nauru,2019,Total,0
Nauru,2019,Equity,0
Nauru,2019,LT Debt,0
Nauru,2019,ST Debt,0
Nauru,2018,Total,0
Nauru,2018,Equity,0
Nauru,2018,LT Debt,0
Nauru,2018,ST Debt,0
Nauru,2017,Total,0
Nauru,2017,Equity,0
Nauru,2017,LT Debt,0
Nauru,2017,ST Debt,0
Nauru,2016,Total,0
Nauru,2016,Equity,0
Nauru,2016,LT Debt,0
Nauru,2016,ST Debt,0
Nauru,2015,Total,0
Nauru,2015,Equity,0
Nauru,2015,LT Debt,0
Nauru,2015,ST Debt,0
Nauru,2014,Total,0
Nauru,2014,Equity,0
Nauru,2014,LT Debt,0
Nauru,2014,ST Debt,0
Nauru,2013,Total,0
Nauru,2013,Equity,0
Nauru,2013,LT Debt,0
Nauru,2013,ST Debt,0
Nauru,2012,Total,0
Nauru,2012,Equity,0
Nauru,2012,LT Debt,0
Nauru,2012,ST Debt,0
Nauru,2011,Total,0
Nauru,2011,Equity,0
Nauru,2011,LT Debt,0
Nauru,2011,ST Debt,0
Nauru,2010,Total,0
Nauru,2010,Equity,0
Nauru,2010,LT Debt,0
Nauru,2010,ST Debt,0
Nauru,2009,Total,0
Nauru,2009,Equity,0
Nauru,2009,LT Debt,0
Nauru,2009,ST Debt,0
Nauru,2008,Total,NA
Nauru,2008,Equity,NA
Nauru,2008,LT Debt,0
Nauru,2008,ST Debt,0
Nauru,2007,Total,NA
Nauru,2007,Equity,NA
Nauru,2007,LT Debt,0
Nauru,2007,ST Debt,0
Nauru,2006,Total,NA
Nauru,2006,Equity,NA
Nauru,2006,LT Debt,0
Nauru,2006,ST Debt,0
Nauru,2005,Total,0
Nauru,2005,Equity,0
Nauru,2005,LT Debt,0
Nauru,2005,ST Debt,0
Nauru,2004,Total,0
Nauru,2004,Equity,0
Nauru,2004,LT Debt,0
Nauru,2004,ST Debt,0
Nauru,2003,Total,0
Nauru,2003,Equity,0
Nauru,2003,LT Debt,0
Nauru,2003,ST Debt,0
Nepal,2020,Total,0
Nepal,2020,Equity,0
Nepal,2020,LT Debt,0
Nepal,2020,ST Debt,0
Nepal,2019,Total,0
Nepal,2019,Equity,0
Nepal,2019,LT Debt,0
Nepal,2019,ST Debt,0
Nepal,2018,Total,0
Nepal,2018,Equity,0
Nepal,2018,LT Debt,0
Nepal,2018,ST Debt,0
Nepal,2017,Total,0
Nepal,2017,Equity,0
Nepal,2017,LT Debt,0
Nepal,2017,ST Debt,0
Nepal,2016,Total,0
Nepal,2016,Equity,0
Nepal,2016,LT Debt,0
Nepal,2016,ST Debt,0
Nepal,2015,Total,0
Nepal,2015,Equity,0
Nepal,2015,LT Debt,0
Nepal,2015,ST Debt,0
Nepal,2014,Total,0
Nepal,2014,Equity,0
Nepal,2014,LT Debt,0
Nepal,2014,ST Debt,0
Nepal,2013,Total,NA
Nepal,2013,Equity,NA
Nepal,2013,LT Debt,0
Nepal,2013,ST Debt,0
Nepal,2012,Total,NA
Nepal,2012,Equity,NA
Nepal,2012,LT Debt,0
Nepal,2012,ST Debt,0
Nepal,2011,Total,NA
Nepal,2011,Equity,NA
Nepal,2011,LT Debt,0
Nepal,2011,ST Debt,0
Nepal,2010,Total,0
Nepal,2010,Equity,0
Nepal,2010,LT Debt,0
Nepal,2010,ST Debt,0
Nepal,2009,Total,0
Nepal,2009,Equity,0
Nepal,2009,LT Debt,0
Nepal,2009,ST Debt,0
Nepal,2008,Total,0
Nepal,2008,Equity,0
Nepal,2008,LT Debt,0
Nepal,2008,ST Debt,0
Nepal,2007,Total,0
Nepal,2007,Equity,0
Nepal,2007,LT Debt,0
Nepal,2007,ST Debt,0
Nepal,2006,Total,0
Nepal,2006,Equity,0
Nepal,2006,LT Debt,0
Nepal,2006,ST Debt,0
Nepal,2005,Total,0
Nepal,2005,Equity,0
Nepal,2005,LT Debt,0
Nepal,2005,ST Debt,0
Nepal,2004,Total,0
Nepal,2004,Equity,0
Nepal,2004,LT Debt,0
Nepal,2004,ST Debt,0
Nepal,2003,Total,0
Nepal,2003,Equity,0
Nepal,2003,LT Debt,0
Nepal,2003,ST Debt,0
Netherlands,2020,Total,628.124
Netherlands,2020,Equity,423.218
Netherlands,2020,LT Debt,196.079
Netherlands,2020,ST Debt,8.826
Netherlands,2019,Total,572.862
Netherlands,2019,Equity,370.537
Netherlands,2019,LT Debt,188.336
Netherlands,2019,ST Debt,13.988
Netherlands,2018,Total,455.869
Netherlands,2018,Equity,269.986
Netherlands,2018,LT Debt,180.634
Netherlands,2018,ST Debt,5.248
Netherlands,2017,Total,537.731
Netherlands,2017,Equity,344.669
Netherlands,2017,LT Debt,185.239
Netherlands,2017,ST Debt,7.823
Netherlands,2016,Total,435.909
Netherlands,2016,Equity,262.566
Netherlands,2016,LT Debt,167.591
Netherlands,2016,ST Debt,5.752
Netherlands,2015,Total,403.87
Netherlands,2015,Equity,249.862
Netherlands,2015,LT Debt,140.771
Netherlands,2015,ST Debt,13.236
Netherlands,2014,Total,388.031
Netherlands,2014,Equity,232.733
Netherlands,2014,LT Debt,142.091
Netherlands,2014,ST Debt,13.207
Netherlands,2013,Total,386.449
Netherlands,2013,Equity,230.462
Netherlands,2013,LT Debt,138.604
Netherlands,2013,ST Debt,17.383
Netherlands,2012,Total,292.188
Netherlands,2012,Equity,151.636
Netherlands,2012,LT Debt,129.11
Netherlands,2012,ST Debt,11.441
Netherlands,2011,Total,241.758
Netherlands,2011,Equity,119.46
Netherlands,2011,LT Debt,109.591
Netherlands,2011,ST Debt,12.706
Netherlands,2010,Total,232.886
Netherlands,2010,Equity,120.456
Netherlands,2010,LT Debt,103.229
Netherlands,2010,ST Debt,9.2
Netherlands,2009,Total,232.918
Netherlands,2009,Equity,108.803
Netherlands,2009,LT Debt,106.172
Netherlands,2009,ST Debt,17.943
Netherlands,2008,Total,169.343
Netherlands,2008,Equity,76.571
Netherlands,2008,LT Debt,74.919
Netherlands,2008,ST Debt,17.852
Netherlands,2007,Total,235.281
Netherlands,2007,Equity,154.111
Netherlands,2007,LT Debt,76.497
Netherlands,2007,ST Debt,4.672
Netherlands,2006,Total,234.066
Netherlands,2006,Equity,161.493
Netherlands,2006,LT Debt,67.871
Netherlands,2006,ST Debt,4.701
Netherlands,2005,Total,191.883
Netherlands,2005,Equity,132.769
Netherlands,2005,LT Debt,51.76
Netherlands,2005,ST Debt,7.353
Netherlands,2004,Total,202.361
Netherlands,2004,Equity,136.467
Netherlands,2004,LT Debt,55.077
Netherlands,2004,ST Debt,10.817
Netherlands,2003,Total,182.193
Netherlands,2003,Equity,115.792
Netherlands,2003,LT Debt,57.988
Netherlands,2003,ST Debt,8.413
Netherlands Antilles (5),2020,Total,NA
Netherlands Antilles (5),2020,Equity,NA
Netherlands Antilles (5),2020,LT Debt,NA
Netherlands Antilles (5),2020,ST Debt,NA
Netherlands Antilles (5),2019,Total,NA
Netherlands Antilles (5),2019,Equity,NA
Netherlands Antilles (5),2019,LT Debt,NA
Netherlands Antilles (5),2019,ST Debt,NA
Netherlands Antilles (5),2018,Total,NA
Netherlands Antilles (5),2018,Equity,NA
Netherlands Antilles (5),2018,LT Debt,NA
Netherlands Antilles (5),2018,ST Debt,NA
Netherlands Antilles (5),2017,Total,NA
Netherlands Antilles (5),2017,Equity,NA
Netherlands Antilles (5),2017,LT Debt,NA
Netherlands Antilles (5),2017,ST Debt,NA
Netherlands Antilles (5),2016,Total,NA
Netherlands Antilles (5),2016,Equity,NA
Netherlands Antilles (5),2016,LT Debt,NA
